element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
S,3,"=""281.8296""","=""""","=""281.8287""","=""""","=""8""","=""8.48e+07""",D,"=""172632.79""","=""208104.89""","=""3s2.3p.4p""","=""3P""","=""0""","=""3s2.3p.4d""","=""3P*""","=""1""",1,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""282.2061""","=""""","=""282.2058""","=""""","=""9""","=""2.54e+08""",D,"=""172787.26""","=""208211.96""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.4d""","=""3P*""","=""0""",3,1,,"=""T6066c4,LS""","=""L11011""",
S,2,"=""""","=""""","=""282.5790""","=""0.0007""","=""m""","=""8.01e+06""",D+,"=""97890.74""","=""133268.658""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""1/2""",4,2,,"=""T3186c85""","=""L7425""",
S,3,"=""283.0618""","=""""","=""283.0614""","=""""","=""8""","=""6.27e+07""",D,"=""172787.26""","=""208104.89""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.4d""","=""3P*""","=""1""",3,3,,"=""T6066c4,LS""","=""L11011""",
S,2,"=""""","=""""","=""284.4010""","=""0.0004""","=""""","=""1.21e+05""",E,"=""105599.04""","=""140750.328""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""",4,4,,"=""T3186c85""","=""""",
S,3,"=""""","=""""","=""284.601+""","=""""","=""""","=""2.88e+04""",C,"=""138066.6""","=""173193.14""","=""3s.3p3""","=""3S*""","=""1""","=""3s2.3p.4p""","=""3P""","=""2""",3,5,,"=""T7942c84""","=""""",
S,2,"=""284.7364""","=""0.0007""","=""284.7367""","=""0.0004""","=""1300""","=""3.30e+06""",D+,"=""105599.04""","=""140708.885""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""",4,6,,"=""T3186c85""","=""L5883""",
S,3,"=""284.7696""","=""""","=""284.7702""","=""""","=""9""","=""6.17e+07""",D,"=""172787.26""","=""207892.98""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.4d""","=""3P*""","=""2""",3,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""285.6003""","=""""","=""285.5994""","=""""","=""17""","=""4.94e+08""",D,"=""170068.73""","=""205072.53""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.4d""","=""3F*""","=""3""",5,7,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""286.3511""","=""""","=""286.3511""","=""""","=""11*""","=""5.53e+08""",D,"=""170650.55""","=""205562.46""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.4d""","=""3F*""","=""4""",7,9,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""286.3511""","=""""","=""286.3524""","=""""","=""11*""","=""1.01e+08""",D,"=""173193.14""","=""208104.89""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.4d""","=""3P*""","=""1""",5,3,,"=""T6066c4,LS""","=""L11011""",
S,2,"=""""","=""""","=""286.5819""","=""0.0009""","=""""","=""2.66e+00""",C+,"=""79395.52""","=""114279.320""","=""3s.3p4""","=""4P""","=""5/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""7/2""",6,8,E2,"=""T3186c85""","=""""",
S,2,"=""""","=""""","=""286.9789""","=""0.0009""","=""""","=""2.63e+00""",C+,"=""79395.52""","=""114231.063""","=""3s.3p4""","=""4P""","=""5/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""5/2""",6,6,E2,"=""T3186c85""","=""""",
S,3,"=""287.1971""","=""""","=""287.1957""","=""""","=""13""","=""4.60e+08""",D,"=""169771.43""","=""204580.68""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.4d""","=""3F*""","=""2""",3,5,,"=""T6066c4,LS""","=""L11011""",
