element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
La,1,"=""321.581""","=""321.5810+""","=""35""","=""2.6e+07""",C+,"=""1053.164""","=""32140.55""","=""5d.6s2""","=""2D""","=""5/2""","=""""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""334.223""","=""334.2230+""","=""95""","=""5.4e+07""",B,"=""1053.164""","=""30964.71""","=""5d.6s2""","=""2D""","=""5/2""","=""""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""""","=""338.8607+""","=""""","=""1.01e+07""",C+,"=""0.000""","=""29502.18&dagger;""","=""5d.6s2""","=""2D""","=""3/2""","=""4f.5d.(3D*).6s""","=""*""","=""5/2""",4,6,,"=""T9460""","=""""",
La,1,"=""""","=""340.4519+""","=""""","=""1.4e+07""",B,"=""1053.164""","=""30417.46&dagger;""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""346.118""","=""346.1184+""","=""65""","=""1.96e+07""",C+,"=""1053.164""","=""29936.74&dagger;""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(3P*).6s""","=""*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
La,1,"=""351.407""","=""351.4055+""","=""45""","=""1.75e+07""",C+,"=""1053.164""","=""29502.18&dagger;""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(3D*).6s""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""357.443""","=""357.4425+""","=""200""","=""9.5e+07""",B+,"=""0.000""","=""27968.54""","=""5d.6s2""","=""2D""","=""3/2""","=""4f.5d.(3D*).6s""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""361.308""","=""361.3074+""","=""75""","=""1.57e+07""",B,"=""0.000""","=""27669.37""","=""5d.6s2""","=""2D""","=""3/2""","=""4f.5d.(3F*).6s""","=""2F*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,2,"=""362.883""","=""362.8822+""","=""320""","=""4.0e+06""",C+,"=""1016.10""","=""28565.40""","=""5d2""","=""a 3F""","=""3""","=""5d.6p""","=""x 3F*""","=""4""",7,9,,"=""T7455""","=""L3475""",
La,1,"=""363.667""","=""363.6661+""","=""35""","=""7.2e+06""",B,"=""1053.164""","=""28543.08""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(3F*).6s""","=""2F*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""364.153""","=""364.1519+""","=""170u""","=""9.1e+07""",B+,"=""1053.164""","=""28506.41""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,2,"=""364.542""","=""364.5414+""","=""1000""","=""4.3e+07""",B,"=""0.00""","=""27423.91""","=""5d2""","=""a 3F""","=""2""","=""5d.6p""","=""*""","=""1""",5,3,,"=""T7455""","=""L3475""",
La,1,"=""364.953""","=""364.9522+""","=""90""","=""1.88e+07""",B,"=""0.000""","=""27393.04""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,2,"=""366.208""","=""366.2075+""","=""170""","=""3.0e+06""",C,"=""1016.10""","=""28315.25""","=""5d2""","=""a 3F""","=""3""","=""5d.6p""","=""y 3D*""","=""3""",7,7,,"=""T7455""","=""L3475""",
La,1,"=""367.202""","=""367.2014+""","=""17""","=""1.26e+07""",C+,"=""0.000""","=""27225.26""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""""","=""369.9551+""","=""""","=""2.29e+06""",B,"=""0.000""","=""27022.62""","=""5d.6s2""","=""2D""","=""3/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""5/2""",4,6,,"=""T9460""","=""""",
La,1,"=""370.454""","=""370.4532+""","=""120""","=""2.08e+07""",B,"=""1053.164""","=""28039.45""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(1D).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,2,"=""371.354""","=""371.3545+""","=""550""","=""1.09e+07""",C+,"=""1394.46""","=""28315.25""","=""5d2""","=""""","=""2""","=""5d.6p""","=""y 3D*""","=""3""",5,7,,"=""T7455""","=""L3475""",
La,1,"=""""","=""371.4292+""","=""""","=""5.9e+06""",B,"=""1053.164""","=""27968.54""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(3D*).6s""","=""*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,2,"=""375.908""","=""375.9079+""","=""2400""","=""4.9e+07""",B,"=""1970.70""","=""28565.40""","=""5d2""","=""a 3F""","=""4""","=""5d.6p""","=""x 3F*""","=""4""",9,9,,"=""T7455""","=""L3475""",
La,2,"=""379.083""","=""379.0823+""","=""3700""","=""9.9e+07""",B+,"=""1016.10""","=""27388.11""","=""5d2""","=""a 3F""","=""3""","=""5d.6p""","=""y 3D*""","=""2""",7,5,,"=""T7455""","=""L3475""",
La,2,"=""379.478""","=""379.4774+""","=""3900""","=""1.07e+08""",B,"=""1970.70""","=""28315.25""","=""5d2""","=""a 3F""","=""4""","=""5d.6p""","=""y 3D*""","=""3""",9,7,,"=""T7455""","=""L3475""",
La,1,"=""""","=""379.5447+""","=""""","=""4.7e+06""",B,"=""1053.164""","=""27393.04""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""""",
La,1,"=""""","=""381.9779+""","=""""","=""1.28e+06""",C+,"=""1053.164""","=""27225.26""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""""","=""383.3375+""","=""""","=""1.9e+06""",D+,"=""1053.164""","=""27132.44""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(1G).6p""","=""2G*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,2,"=""384.072""","=""384.0713+""","=""600""","=""2.18e+07""",B,"=""1394.46""","=""27423.91""","=""5d2""","=""""","=""2""","=""5d.6p""","=""*""","=""1""",5,3,,"=""T7455""","=""L3475""",
La,2,"=""384.902""","=""384.9006+""","=""1600""","=""5.3e+07""",B+,"=""0.00""","=""25973.37""","=""5d2""","=""a 3F""","=""2""","=""5d.6p""","=""y 3D*""","=""1""",5,3,,"=""T7455""","=""L3475""",
La,1,"=""""","=""385.2425+""","=""""","=""3.0e+06""",C,"=""0.000""","=""25950.32""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""""",
La,2,"=""387.164""","=""387.1635+""","=""3400""","=""4.67e+07""",B+,"=""1016.10""","=""26837.66""","=""5d2""","=""a 3F""","=""3""","=""5d.6p""","=""x 3F*""","=""3""",7,7,,"=""T7455""","=""L3475""",
La,1,"=""""","=""387.8879+""","=""""","=""8.2e+06""",C+,"=""4121.572""","=""29894.91""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""4f.5d.(3D*).6s""","=""*""","=""7/2""",10,8,,"=""T9460""","=""""",
La,2,"=""388.637""","=""388.6372+""","=""1700""","=""3.3e+07""",C+,"=""2591.60""","=""28315.25""","=""5d.6s""","=""a 3D""","=""2""","=""5d.6p""","=""y 3D*""","=""3""",5,7,,"=""T7455""","=""L3475""",
La,1,"=""389.860""","=""389.8595+""","=""50""","=""9.5e+06""",B,"=""0.000""","=""25643.00""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""4P*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""390.258""","=""390.2560+""","=""35""","=""1.24e+07""",B,"=""0.000""","=""25616.95""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
La,2,"=""391.605""","=""391.6042+""","=""1300""","=""4.5e+07""",B,"=""1895.15""","=""27423.91""","=""5d.6s""","=""a 3D""","=""1""","=""5d.6p""","=""*""","=""1""",3,3,,"=""T7455""","=""L3475""",
La,2,"=""392.154""","=""392.1541+""","=""1100""","=""3.1e+07""",C+,"=""1895.15""","=""27388.11""","=""5d.6s""","=""a 3D""","=""1""","=""5d.6p""","=""y 3D*""","=""2""",3,5,,"=""T7455""","=""L3475""",
La,1,"=""392.756""","=""392.7551+""","=""160""","=""9.3e+07""",B+,"=""0.000""","=""25453.95""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
La,2,"=""392.922""","=""392.9211+""","=""2200""","=""2.97e+07""",B+,"=""1394.46""","=""26837.66""","=""5d2""","=""""","=""2""","=""5d.6p""","=""x 3F*""","=""3""",5,7,,"=""T7455""","=""L3475""",
La,2,"=""393.622""","=""393.6218+""","=""180""","=""4.5e+06""",C+,"=""1016.10""","=""26414.01""","=""5d2""","=""a 3F""","=""3""","=""5d.6p""","=""x 3F*""","=""2""",7,5,,"=""T7455""","=""L3475""",
La,2,"=""394.910""","=""394.9102+""","=""9000""","=""1.47e+08""",B+,"=""3250.35""","=""28565.40""","=""5d.6s""","=""a 3D""","=""3""","=""5d.6p""","=""x 3F*""","=""4""",7,9,,"=""T7455""","=""L3475""",
La,1,"=""395.368""","=""395.3675+""","=""40""","=""9.8e+06""",C+,"=""1053.164""","=""26338.93""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,2,"=""398.852""","=""398.8515+""","=""4400""","=""9.7e+07""",B,"=""3250.35""","=""28315.25""","=""5d.6s""","=""a 3D""","=""3""","=""5d.6p""","=""y 3D*""","=""3""",7,7,,"=""T7455""","=""L3475""",
La,1,"=""""","=""399.4164+""","=""""","=""3.4e+06""",B,"=""3010.002""","=""28039.45""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d.6s.(1D).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,2,"=""399.575""","=""399.5745+""","=""3600""","=""7.2e+07""",B+,"=""1394.46""","=""26414.01""","=""5d2""","=""""","=""2""","=""5d.6p""","=""x 3F*""","=""2""",5,5,,"=""T7455""","=""L3475""",
La,1,"=""""","=""400.1384+""","=""""","=""1.13e+06""",C+,"=""0.000""","=""24984.29""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p?""","=""*""","=""5/2""",4,6,,"=""T9460""","=""""",
La,1,"=""401.539""","=""401.5388+""","=""180""","=""6.5e+07""",B+,"=""1053.164""","=""25950.32""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
La,2,"=""402.588""","=""402.5874+""","=""250""","=""5.9e+06""",C,"=""2591.60""","=""27423.91""","=""5d.6s""","=""a 3D""","=""2""","=""5d.6p""","=""*""","=""1""",5,3,,"=""T7455""","=""L3475""",
La,2,"=""403.169""","=""403.1686+""","=""2800""","=""6.8e+07""",B,"=""2591.60""","=""27388.11""","=""5d.6s""","=""a 3D""","=""2""","=""5d.6p""","=""y 3D*""","=""2""",5,5,,"=""T7455""","=""L3475""",
La,1,"=""403.721""","=""403.7207+""","=""140""","=""3.86e+07""",B+,"=""0.000""","=""24762.60""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""406.033""","=""406.0317+""","=""220""","=""5.6e+07""",B+,"=""4121.572""","=""28743.24""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""11/2""",10,12,,"=""T9460""","=""L3475""",
La,1,"=""406.479""","=""406.4778+""","=""160""","=""4.32e+07""",B+,"=""3494.526""","=""28089.17""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
La,1,"=""406.558""","=""406.5573+""","=""60""","=""2.38e+07""",B+,"=""1053.164""","=""25643.00""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4P*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
La,2,"=""406.739""","=""406.7380+""","=""850""","=""1.49e+07""",B,"=""1394.46""","=""25973.37""","=""5d2""","=""""","=""2""","=""5d.6p""","=""y 3D*""","=""1""",5,3,,"=""T7455""","=""L3475""",
La,2,"=""407.671""","=""407.6703+""","=""110""","=""9.9e+05""",C+,"=""0.00""","=""24522.70""","=""5d2""","=""a 3F""","=""2""","=""4f.5d""","=""y 1F*""","=""3""",5,7,,"=""T7455""","=""L3475""",
La,2,"=""407.735""","=""407.7342+""","=""2800""","=""7.0e+07""",B+,"=""1895.15""","=""26414.01""","=""5d.6s""","=""a 3D""","=""1""","=""5d.6p""","=""x 3F*""","=""2""",3,5,,"=""T7455""","=""L3475""",
La,1,"=""407.918""","=""407.9170+""","=""120""","=""1.85e+07""",B+,"=""0.000""","=""24507.87&dagger;""","=""5d.6s2""","=""2D""","=""3/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,2,"=""408.672""","=""408.6709+""","=""5500""","=""6.8e+07""",B+,"=""0.00""","=""24462.66""","=""5d2""","=""a 3F""","=""2""","=""5d.6p""","=""y 1D*""","=""2""",5,5,,"=""T7455""","=""L3475""",
La,1,"=""""","=""408.7052+""","=""""","=""5.3e+06""",D+,"=""7679.939""","=""32140.55""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""""","=""*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,1,"=""408.961""","=""408.9610+""","=""180""","=""4.2e+07""",B+,"=""3010.002""","=""27455.31""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""410.487""","=""410.4870+""","=""110""","=""4.12e+07""",B+,"=""2668.188""","=""27022.62""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,1,"=""""","=""410.9481+""","=""""","=""3.8e+06""",C+,"=""1053.164""","=""25380.27""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,2,"=""412.323""","=""412.3218+""","=""4400""","=""7.5e+07""",B+,"=""2591.60""","=""26837.66""","=""5d.6s""","=""a 3D""","=""2""","=""5d.6p""","=""x 3F*""","=""3""",5,7,,"=""T7455""","=""L3475""",
La,1,"=""413.704""","=""413.7031+""","=""110""","=""1.92e+07""",B+,"=""1053.164""","=""25218.27""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,2,"=""414.174""","=""414.1718+""","=""550""","=""1.70e+07""",B,"=""3250.35""","=""27388.11""","=""5d.6s""","=""a 3D""","=""3""","=""5d.6p""","=""y 3D*""","=""2""",7,5,,"=""T7455""","=""L3475""",
La,1,"=""""","=""414.3907+""","=""""","=""6.6e+06""",B,"=""3494.526""","=""27619.54""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(1G).6p""","=""2G*""","=""9/2""",8,10,,"=""T9460""","=""""",
La,1,"=""""","=""414.4349+""","=""""","=""4.5e+06""",B,"=""3010.002""","=""27132.44""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(1G).6p""","=""2G*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,1,"=""""","=""415.0208+""","=""""","=""7.6e+06""",B+,"=""8052.162""","=""32140.55""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""""","=""*""","=""7/2""",8,8,,"=""T9460""","=""""",
La,2,"=""415.197""","=""415.1960+""","=""1100""","=""4.45e+07""",B+,"=""1895.15""","=""25973.37""","=""5d.6s""","=""a 3D""","=""1""","=""5d.6p""","=""y 3D*""","=""1""",3,3,,"=""T7455""","=""L3475""",
La,1,"=""415.752""","=""415.7506+""","=""40""","=""3.9e+06""",C+,"=""0.000""","=""24046.10""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,1,"=""416.026""","=""416.0258+""","=""100""","=""1.15e+07""",B,"=""1053.164""","=""25083.36""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""""","=""416.3303+""","=""""","=""6.8e+06""",B+,"=""3010.002""","=""27022.62""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""5/2""",6,6,,"=""T9460""","=""""",
La,1,"=""""","=""417.1124+""","=""""","=""3.79e+06""",B+,"=""4121.572""","=""28089.17""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""9/2""",10,10,,"=""T9460""","=""""",
La,1,"=""417.232""","=""417.2310+""","=""50""","=""6.9e+06""",B+,"=""3494.526""","=""27455.31""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""417.748""","=""417.7481+""","=""70""","=""1.18e+07""",B+,"=""1053.164""","=""24984.29""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p?""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""418.732""","=""418.7310+""","=""280""","=""5.51e+07""",B+,"=""0.000""","=""23874.95""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,1,"=""""","=""419.0423+""","=""""","=""1.5e+06""",C,"=""1053.164""","=""24910.38""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(1D*).6s?""","=""*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,2,"=""419.655""","=""419.6546+""","=""1500""","=""3.81e+07""",B+,"=""2591.60""","=""26414.01""","=""5d.6s""","=""a 3D""","=""2""","=""5d.6p""","=""x 3F*""","=""2""",5,5,,"=""T7455""","=""L3475""",
La,1,"=""""","=""421.6542+""","=""""","=""3.2e+06""",B,"=""1053.164""","=""24762.60""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""""","=""421.7365+""","=""""","=""1.91e+06""",C+,"=""0.000""","=""23704.81""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""T9460""","=""""",
La,2,"=""423.838""","=""423.837+""","=""1600""","=""2.93e+07""",B+,"=""3250.35""","=""26837.66""","=""5d.6s""","=""a 3D""","=""3""","=""5d.6p""","=""x 3F*""","=""3""",7,7,,"=""T7455""","=""L3475""",
La,1,"=""""","=""423.8593+""","=""""","=""3.3e+06""",C+,"=""1053.164""","=""24639.26""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""426.234""","=""426.2337+""","=""50""","=""6.8e+06""",B+,"=""1053.164""","=""24507.87&dagger;""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""""","=""427.1149+""","=""""","=""2.17e+07""",B+,"=""7490.521""","=""30896.84""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""5/2""",4,6,,"=""T9460""","=""""",
La,2,"=""427.564""","=""427.563+""","=""240""","=""8.7e+06""",B,"=""2591.60""","=""25973.37""","=""5d.6s""","=""a 3D""","=""2""","=""5d.6p""","=""y 3D*""","=""1""",5,3,,"=""T7455""","=""L3475""",
La,1,"=""428.027""","=""428.0256+""","=""300""","=""5.69e+07""",B+,"=""1053.164""","=""24409.68""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.5d.(1G*).6s""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""""","=""429.3445+""","=""""","=""1.8e+06""",C+,"=""7679.939""","=""30964.71""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""""","=""*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,2,"=""430.044""","=""430.0434+""","=""120""","=""1.89e+06""",B,"=""0.00""","=""23246.93""","=""5d2""","=""a 3F""","=""2""","=""4f.5d""","=""z 3P*""","=""2""",5,5,,"=""T7455""","=""L3475""",
La,1,"=""""","=""430.5996+""","=""""","=""2.52e+07""",B+,"=""7679.939""","=""30896.84""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""""",
La,1,"=""""","=""431.1725+""","=""""","=""1.1e+07""",B+,"=""7231.407""","=""30417.46&dagger;""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""3/2""",2,4,,"=""T9460""","=""""",
La,2,"=""432.251""","=""432.250+""","=""440""","=""5.9e+06""",B+,"=""1394.46""","=""24522.70""","=""5d2""","=""""","=""2""","=""4f.5d""","=""y 1F*""","=""3""",5,7,,"=""T7455""","=""L3475""",
La,2,"=""433.374""","=""433.375+""","=""4600""","=""6.2e+07""",B+,"=""1394.46""","=""24462.66""","=""5d2""","=""""","=""2""","=""5d.6p""","=""y 1D*""","=""2""",5,5,,"=""T7455""","=""L3475""",
La,1,"=""435.480""","=""435.4793+""","=""60""","=""5.9e+07""",B+,"=""9183.797""","=""32140.55""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""""","=""435.7913+""","=""""","=""1.28e+06""",C,"=""3010.002""","=""25950.32""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3P).6p""","=""*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""""","=""436.0456+""","=""""","=""2.5e+06""",C+,"=""7490.521""","=""30417.46&dagger;""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""3/2""",4,4,,"=""T9460""","=""""",
La,1,"=""""","=""438.0547+""","=""""","=""2.61e+06""",B+,"=""1053.164""","=""23874.95""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""""",
La,1,"=""""","=""439.3587+""","=""""","=""1.33e+07""",C+,"=""7231.407""","=""29985.46""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""1/2""",2,2,,"=""T9460""","=""""",
La,1,"=""""","=""439.6782+""","=""""","=""2.6e+06""",C+,"=""7679.939""","=""30417.46&dagger;""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""""","=""440.3015+""","=""""","=""1.09e+07""",C+,"=""7231.407""","=""29936.74&dagger;""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""4f.5d.(3P*).6s""","=""*""","=""3/2""",2,4,,"=""T9460""","=""""",
La,1,"=""442.390""","=""442.3905+""","=""160""","=""4.65e+07""",B+,"=""8052.162""","=""30650.28""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""""","=""*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
La,2,"=""442.990""","=""442.991+""","=""2000""","=""3.03e+07""",B+,"=""1895.15""","=""24462.66""","=""5d.6s""","=""a 3D""","=""1""","=""5d.6p""","=""y 1D*""","=""2""",3,5,,"=""T7455""","=""L3475""",
