element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cr,1,"=""390.29092""","=""0.00003""","=""390.290908""","=""0.000008""","=""590""","=""3.5e+06""",D,"=""7927.4410""","=""33542.0985""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""2""",5,5,,"=""T3196""","=""L14866""",
Cr,1,"=""390.31611""","=""0.00003""","=""390.316090""","=""0.000009""","=""130""","=""1.8e+06""",D,"=""7810.7795""","=""33423.7845""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""1""",3,3,,"=""T3196""","=""L14866""",
Cr,1,"=""390.87561""","=""0.00003""","=""390.875593""","=""0.000008""","=""1310""","=""6.2e+06""",C,"=""8095.1842""","=""33671.5273""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""3""",7,7,,"=""T3196""","=""L14866""",
Cr,1,"=""391.62386""","=""0.00003""","=""391.623849""","=""0.000012""","=""420""","=""9.7e+06""",C,"=""7810.7795""","=""33338.2563""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""0""",3,1,,"=""T3196""","=""L14866""",
Cr,1,"=""391.91586""","=""0.00003""","=""391.915844""","=""0.000011""","=""2030""","=""9.2e+06""",C,"=""8307.5753""","=""33816.0334""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""4""",9,9,,"=""T3196""","=""L14866""",
Cr,1,"=""392.10207""","=""0.00003""","=""392.102067""","=""0.000009""","=""740""","=""5.8e+06""",C,"=""7927.4410""","=""33423.7845""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""1""",5,3,,"=""T3196""","=""L14866""",
Cr,1,"=""392.86374""","=""0.00003""","=""392.863720""","=""0.000010""","=""880""","=""5.2e+06""",C,"=""8095.1842""","=""33542.0985""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""2""",7,5,,"=""T3196""","=""L14866""",
Cr,1,"=""394.14876""","=""0.00003""","=""394.148757""","=""0.000010""","=""720""","=""2.8e+06""",C,"=""8307.5753""","=""33671.5273""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""3""",9,7,,"=""T3196""","=""L14866""",
Cr,1,"=""396.36839""","=""0.00003""","=""396.36840""","=""0.00003""","=""620""","=""1.3e+08""",D,"=""20519.5515""","=""45741.4701""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""y 5H*""","=""7""",13,15,,"=""T3196""","=""L14866""",
Cr,1,"=""396.97427""","=""0.00003""","=""396.974253""","=""0.000021""","=""570""","=""1.2e+08""",D,"=""20523.8999""","=""45707.3259""","=""3d5.(4G).4s""","=""a 5G""","=""5""","=""3d5.(4G).4p""","=""y 5H*""","=""6""",11,13,,"=""T3196""","=""L14866""",
Cr,1,"=""397.60141""","=""0.00018""","=""397.601369""","=""0.000021""","=""3""","=""2.3e+05""",D,"=""20519.5515""","=""45663.2579""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""y 5H*""","=""5""",13,11,,"=""T2268""","=""L14866""",
Cr,1,"=""398.12313""","=""0.00004""","=""398.123145""","=""0.000014""","=""31""","=""1.1e+07""",D,"=""21856.9287""","=""46967.6827""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4P).4p""","=""u 5P*""","=""2""",3,5,,"=""T1621n""","=""L14866""",
Cr,1,"=""398.38989""","=""0.00003""","=""398.389886""","=""0.000021""","=""470""","=""1.05e+08""",C,"=""20520.9029""","=""45614.8444""","=""3d5.(4G).4s""","=""a 5G""","=""3""","=""3d5.(4G).4p""","=""y 5H*""","=""4""",7,9,,"=""T2268""","=""L14866""",
Cr,1,"=""399.11135""","=""0.00004""","=""399.11134""","=""0.00003""","=""420""","=""1.07e+08""",B,"=""20517.4222""","=""45566.0035""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d5.(4G).4p""","=""y 5H*""","=""3""",5,7,,"=""u10""","=""L14866""",
Cr,1,"=""400.14372""","=""0.00006""","=""400.14374""","=""0.00006""","=""17""","=""6.8e+07""",D,"=""31377.8624""","=""56361.818""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d5.(4F).4p""","=""v 5G*""","=""5""",9,11,,"=""T1621n""","=""L14866""",
Cr,1,"=""403.90906""","=""0.00004""","=""403.90899""","=""0.00003""","=""110""","=""6.7e+07""",B,"=""31047.9572""","=""55799.017""","=""3d5.(2I).4s""","=""a 3I""","=""7""","=""3d5.(2I).4p""","=""x 3I*""","=""7""",15,15,,"=""T4913""","=""L14866""",
Cr,1,"=""403.92953""","=""0.00012""","=""403.92952""","=""0.00004""","=""8""","=""6.0e+06""",D,"=""31049.2155""","=""55799.017""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""x 3I*""","=""7""",13,15,,"=""T4913""","=""L14866""",
Cr,1,"=""404.22425""","=""0.00006""","=""404.224267""","=""0.000021""","=""17""","=""8.8e+05""",D,"=""20523.6290""","=""45255.3842""","=""3d5.(4G).4s""","=""a 5G""","=""4""","=""3d4.(3F1).4s.4p.(3P*)""","=""x 5F*""","=""3""",9,7,,"=""T4288""","=""L14866""",
Cr,1,"=""404.87797""","=""0.00004""","=""404.87794""","=""0.00003""","=""93""","=""6.4e+07""",B,"=""31049.2155""","=""55741.042""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""x 3I*""","=""6""",13,13,,"=""T4913""","=""L14866""",
Cr,1,"=""404.97738""","=""0.00012""","=""404.97737""","=""0.00004""","=""8""","=""5.6e+06""",D,"=""31055.2777""","=""55741.042""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2I).4p""","=""x 3I*""","=""6""",11,13,,"=""T4913""","=""L14866""",
Cr,1,"=""405.00220""","=""0.00012""","=""405.00229""","=""0.00003""","=""8""","=""1.2e+06""",D,"=""20517.4222""","=""45201.6676""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d4.(3F1).4s.4p.(3P*)""","=""x 5F*""","=""1""",5,3,,"=""T4288""","=""L14866""",
Cr,2,"=""405.40788""","=""0.00006""","=""405.407954""","=""0.000015""","=""9""","=""1.7e+05""",D,"=""25046.7144""","=""49706.2607""","=""3d5""","=""b 4D""","=""5/2""","=""3d4.(5D).4p""","=""z 4P*""","=""5/2""",6,6,,"=""T4502""","=""L18847""",
Cr,1,"=""405.783""","=""0.003""","=""405.77702""","=""0.00005""","=""18""","=""7.2e+05""",D,"=""31049.2155""","=""55686.334""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""x 3I*""","=""5""",13,11,,"=""T2268""","=""L808""",
Cr,1,"=""405.87693""","=""0.00005""","=""405.87689""","=""0.00005""","=""81""","=""6.7e+07""",B,"=""31055.2777""","=""55686.334""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2I).4p""","=""x 3I*""","=""5""",11,11,,"=""T4913""","=""L14866""",
Cr,1,"=""406.57036""","=""0.00014""","=""406.57036""","=""0.00008""","=""5""","=""3.5e+07""",D,"=""33113.212""","=""57702.257""","=""3d5.(2F1).4s""","=""b 3F""","=""4""","=""3d5.(2F1).4p""","=""t 3G*""","=""5""",9,11,,"=""T4288""","=""L14866""",
Cr,1,"=""408.17318""","=""0.00009""","=""408.173201""","=""0.000017""","=""12""","=""1.2e+06""",D,"=""21856.9287""","=""46349.4177""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d4.(3F1).4s.4p.(3P*)""","=""w 5D*""","=""2""",3,5,,"=""T4288""","=""L14866""",
Cr,2,"=""""","=""""","=""408.759363""","=""0.000019""","=""""","=""1.2e+05""",D,"=""25035.3437""","=""49492.7111""","=""3d5""","=""b 4D""","=""1/2""","=""3d4.(5D).4p""","=""z 6D*""","=""1/2""",2,2,,"=""T4502""","=""""",
Cr,1,"=""409.76426""","=""0.00014""","=""409.76430""","=""0.00007""","=""5""","=""5.3e+06""",D,"=""23305.0026""","=""47702.390""","=""3d5.(6S).4p""","=""z 7P*""","=""2""","=""3d5.(6S).5d""","=""g 7D""","=""3""",5,7,,"=""T4288""","=""L14866""",
Cr,1,"=""410.95748""","=""0.00005""","=""410.957475""","=""0.000015""","=""43""","=""3.1e+06""",D,"=""21847.8349""","=""46174.3884""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4P).4p""","=""y 3D*""","=""3""",5,7,,"=""T4288""","=""L14866""",
Cr,1,"=""411.13505""","=""0.00009""","=""411.13503""","=""0.00007""","=""11""","=""1.2e+07""",D,"=""23386.3419""","=""47702.390""","=""3d5.(6S).4p""","=""z 7P*""","=""3""","=""3d5.(6S).5d""","=""g 7D""","=""3""",7,7,,"=""T4288""","=""L14866""",
Cr,2,"=""411.32155""","=""0.00014""","=""411.321592""","=""0.000015""","=""5""","=""1.2e+05""",D,"=""25046.7144""","=""49351.7336""","=""3d5""","=""b 4D""","=""5/2""","=""3d4.(5D).4p""","=""z 6D*""","=""5/2""",6,6,,"=""T4502""","=""L18847""",
Cr,1,"=""412.65121""","=""0.00004""","=""412.65120""","=""0.00004""","=""390""","=""6.71e+06""",B,"=""20519.5515""","=""44746.259""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d4.(3F1).4s.4p.(3P*)""","=""y 5G*""","=""6""",13,13,,"=""u10""","=""L14866""",
Cr,1,"=""416.55149""","=""0.00013""","=""416.55153""","=""0.00010""","=""6""","=""7.5e+07""",D,"=""35884.255""","=""59884.123""","=""3d5.(2H).4s""","=""b 3H""","=""5""","=""3d4.(3H).4s.4p.(1P*)""","=""w 3I*""","=""6""",11,13,,"=""T1621n""","=""L14866""",
Cr,1,"=""420.35890""","=""0.00004""","=""420.35890""","=""0.00003""","=""130""","=""5.7e+06""",D,"=""20517.4222""","=""44299.9171""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d4.(3F1).4s.4p.(3P*)""","=""y 5G*""","=""2""",5,5,,"=""T1621n""","=""L14866""",
Cr,1,"=""420.44650""","=""0.00005""","=""420.44650""","=""0.00004""","=""49""","=""3.1e+07""",D,"=""32097.2978""","=""55874.838""","=""3d4.4s2""","=""a 1I""","=""6""","=""3d4.(1I).4s.4p.(3P*)""","=""u 3H*""","=""5""",13,11,,"=""T4288""","=""L14866""",
Cr,1,"=""421.15272""","=""0.00016""","=""421.15262""","=""0.00004""","=""4""","=""7.1e+05""",D,"=""24056.0404""","=""47793.715""","=""3d4.4s2""","=""a 3H""","=""5""","=""3d4.(3G).4s.4p.(3P*)""","=""x 5H*""","=""5""",11,11,,"=""T4288""","=""L14866""",
Cr,1,"=""421.31754""","=""0.00005""","=""421.31753""","=""0.00004""","=""27""","=""7.9e+06""",D,"=""24833.7957""","=""48562.1792""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""""","=""x 3G*""","=""4""",7,9,,"=""T1621n""","=""L14866""",
Cr,1,"=""422.27280""","=""0.00006""","=""422.272739""","=""0.000020""","=""17""","=""5.6e+06""",D,"=""24299.8419""","=""47974.5512""","=""3d5.(4D).4s""","=""b 5D""","=""2""","=""3d5.(4G).4p""","=""u 5F*""","=""3""",5,7,,"=""T4288""","=""L14866""",
Cr,1,"=""423.04708""","=""0.00010""","=""423.04705""","=""0.00003""","=""10""","=""5.1e+06""",D,"=""24286.5418""","=""47917.9197""","=""3d5.(4D).4s""","=""b 5D""","=""1""","=""3d5.(4G).4p""","=""u 5F*""","=""2""",3,5,,"=""T3963""","=""L14866""",
Cr,1,"=""423.2233""","=""0.002""","=""423.2263""","=""0.0005""","=""15""","=""1.7e+07""",D,"=""33935.613""","=""57556.98""","=""3d4.4s2""","=""c 3D""","=""2""","=""3d5.(2F1).4p""","=""t 3G*""","=""3""",5,7,,"=""T3963""","=""L808""",
Cr,1,"=""423.45156""","=""0.00006""","=""423.45150""","=""0.00003""","=""18""","=""2.2e+06""",D,"=""25177.3539""","=""48786.161""","=""3d4.4s2""","=""a 3F""","=""4""","=""""","=""x 3G*""","=""5""",9,11,,"=""T3963""","=""L14866""",
Cr,1,"=""423.59978""","=""0.00015""","=""423.59981""","=""0.00004""","=""5""","=""6.6e+06""",D,"=""24277.0546""","=""47877.596""","=""3d5.(4D).4s""","=""b 5D""","=""0""","=""3d5.(4G).4p""","=""u 5F*""","=""1""",1,3,,"=""T3963""","=""L14866""",
Cr,1,"=""423.77019""","=""0.0002""","=""423.77017""","=""0.00004""","=""3""","=""4.0e+06""",D,"=""24286.5418""","=""47877.596""","=""3d5.(4D).4s""","=""b 5D""","=""1""","=""3d5.(4G).4p""","=""u 5F*""","=""1""",3,3,,"=""T3963""","=""L14866""",
Cr,1,"=""423.89491""","=""0.00006""","=""423.894915""","=""0.000020""","=""20""","=""7.4e+06""",D,"=""24282.3486""","=""47866.4604""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4P).4p""","=""v 5D*""","=""4""",9,9,,"=""T1621n""","=""L14866""",
Cr,1,"=""424.28306""","=""0.0002""","=""424.282681""","=""0.000020""","=""3""","=""1.8e+06""",D,"=""24303.9025""","=""47866.4604""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4P).4p""","=""v 5D*""","=""4""",7,9,,"=""T3963""","=""L14866""",
Cr,1,"=""424.83302""","=""0.00013""","=""424.833043""","=""0.000020""","=""6""","=""2.8e+06""",D,"=""24282.3486""","=""47814.3823""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4P).4p""","=""v 5D*""","=""3""",9,7,,"=""T3963""","=""L14866""",
Cr,1,"=""425.22249""","=""0.00011""","=""425.222528""","=""0.000020""","=""9""","=""5.1e+06""",D,"=""24303.9025""","=""47814.3823""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4P).4p""","=""v 5D*""","=""3""",7,7,,"=""T3963""","=""L14866""",
Cr,1,"=""425.43517""","=""0.0006""","=""425.433602""","=""0.000022""","=""2480q""","=""3.15e+07""",B,"=""0.0000""","=""23498.8156""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).4p""","=""z 7P*""","=""4""",7,9,,"=""T2887,T3125,T2360,T2778""","=""L14866""",
Cr,1,"=""425.54995""","=""0.00004""","=""425.54994""","=""0.00003""","=""170""","=""6.1e+06""",D,"=""24200.1980""","=""47692.5894""","=""3d4.4s2""","=""a 3H""","=""6""","=""3d4.(3H).4s.4p.(3P*)""","=""z 3I*""","=""7""",13,15,,"=""T3963""","=""L14866""",
Cr,1,"=""425.73476""","=""0.00013""","=""425.734756""","=""0.000020""","=""6""","=""2.9e+06""",D,"=""24303.9025""","=""47786.0959""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4P).4p""","=""v 5D*""","=""2""",7,5,,"=""T4288""","=""L14866""",
Cr,1,"=""426.13370""","=""0.00005""","=""426.13370""","=""0.00003""","=""32""","=""6.6e+06""",D,"=""23498.8156""","=""46959.0255""","=""3d5.(6S).4p""","=""z 7P*""","=""4""","=""3d4.4s.5s""","=""f 7D""","=""5""",9,11,,"=""T3963""","=""L14866""",
Cr,1,"=""426.16138""","=""0.00005""","=""426.16137""","=""0.00003""","=""43""","=""6.4e+06""",D,"=""25177.3539""","=""48636.0405""","=""3d4.4s2""","=""a 3F""","=""4""","=""3d4.(3F1).4s.4p.(3P*)""","=""3F*""","=""3""",9,7,,"=""T3963""","=""L14866""",
Cr,1,"=""426.23637""","=""0.00005""","=""426.23635""","=""0.00003""","=""25""","=""2.4e+06""",D,"=""24833.7957""","=""48288.3556""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d4.(3H).4s.4p.(3P*)""","=""y 3H*""","=""4""",7,9,,"=""T3963""","=""L14866""",
Cr,1,"=""426.31382""","=""0.00004""","=""426.31382""","=""0.00004""","=""200""","=""6.4e+07""",D,"=""31047.9572""","=""54498.255""","=""3d5.(2I).4s""","=""a 3I""","=""7""","=""3d5.(2I).4p""","=""z 3K*""","=""8""",15,17,,"=""T3963""","=""L14866""",
Cr,1,"=""426.87874""","=""0.00007""","=""426.87876""","=""0.00004""","=""16""","=""1.7e+07""",D,"=""32097.2978""","=""55516.562""","=""3d4.4s2""","=""a 1I""","=""6""","=""3d5.(2I).4p""","=""y 1I*""","=""6""",13,13,,"=""T3963""","=""L14866""",
Cr,1,"=""426.99505""","=""0.00005""","=""426.99504""","=""0.00003""","=""40""","=""3.2e+06""",D,"=""24897.4635""","=""48310.3500""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d4.(3H).4s.4p.(3P*)""","=""y 3H*""","=""5""",9,11,,"=""T3963""","=""L14866""",
Cr,1,"=""427.10617""","=""0.00005""","=""427.10614""","=""0.00003""","=""77""","=""5.3e+06""",D,"=""25038.4981""","=""48445.2943""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d4.(3H).4s.4p.(3P*)""","=""y 3H*""","=""6""",11,13,,"=""T1621n""","=""L14866""",
Cr,1,"=""427.29031""","=""0.00007""","=""427.29025""","=""0.00003""","=""21""","=""4.7e+06""",D,"=""23386.3419""","=""46783.0528""","=""3d5.(6S).4p""","=""z 7P*""","=""3""","=""3d4.4s.5s""","=""f 7D""","=""4""",7,9,,"=""T3963""","=""L14866""",
Cr,1,"=""427.48117""","=""0.0006""","=""427.479710""","=""0.000022""","=""2500q""","=""3.07e+07""",B,"=""0.0000""","=""23386.3419""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).4p""","=""z 7P*""","=""3""",7,7,,"=""T2887,T3125,T2360,T3239""","=""L14866""",
Cr,1,"=""427.598""","=""0.006""","=""427.59701""","=""0.00020""","=""7w""","=""2.2e+07""",D,"=""31280.3147""","=""54660.241""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5F*""","=""5""","=""""","=""e 5F""","=""5""",11,11,,"=""T3963""","=""L808""",
Cr,1,"=""428.04034""","=""0.00004""","=""428.04033""","=""0.00004""","=""180""","=""4.7e+07""",D,"=""31049.2155""","=""54404.928""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""z 3K*""","=""7""",13,15,,"=""T1621n""","=""L14866""",
Cr,1,"=""428.089""","=""0.006""","=""428.08837""","=""0.00004""","=""4w""","=""1.9e+06""",D,"=""27597.2409""","=""50950.3326""","=""3d4.4s2""","=""b 3G""","=""3""","=""3d4.(3G).4s.4p.(3P*)""","=""w 3F*""","=""3""",7,7,,"=""T3963""","=""L808""",
Cr,1,"=""428.3004""","=""0.002""","=""428.29902""","=""0.00015""","=""4""","=""8.8e+06""",D,"=""33934.757""","=""57276.363""","=""3d4.4s2""","=""c 3D""","=""3""","=""3d4.(3D).4s.4p.(3P*)""","=""t 3F*""","=""3""",7,7,,"=""T3963""","=""L808""",
Cr,1,"=""428.856""","=""""","=""428.85513""","=""0.00007""","=""3:""","=""2.8e+06""",D,"=""24940.594""","=""48251.933""","=""3d4.4s2""","=""a 3F""","=""2""","=""3d4.(3F1).4s.4p.(3P*)""","=""3D*""","=""3""",5,7,,"=""T3963""","=""L9365""",
Cr,1,"=""428.97307""","=""0.0006""","=""428.97173""","=""0.00003""","=""2380q""","=""3.16e+07""",B,"=""0.0000""","=""23305.0026""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).4p""","=""z 7P*""","=""2""",7,5,,"=""T2887,T3125,T2360,T3239""","=""L14866""",
Cr,1,"=""429.19582""","=""0.00005""","=""429.19580""","=""0.00004""","=""50""","=""2.4e+07""",D,"=""27597.2409""","=""50890.077""","=""3d4.4s2""","=""b 3G""","=""3""","=""3d4.(3G).4s.4p.(3P*)""","=""w 3F*""","=""2""",7,5,,"=""T3963""","=""L14866""",
Cr,1,"=""429.35427""","=""0.00010""","=""429.354304""","=""0.000024""","=""12""","=""2.5e+06""",D,"=""23498.8156""","=""46783.0528""","=""3d5.(6S).4p""","=""z 7P*""","=""4""","=""3d4.4s.5s""","=""f 7D""","=""4""",9,9,,"=""T4288""","=""L14866""",
Cr,1,"=""429.611""","=""0.003""","=""429.60799""","=""0.00017""","=""2""","=""8.9e+06""",D,"=""37233.423""","=""60503.911""","=""3d5.(2G2).4s""","=""c 3G""","=""5""","=""3d5.(2G1).4p""","=""s 3G*""","=""4""",11,9,,"=""T3963""","=""L808""",
Cr,1,"=""429.62760""","=""0.00017""","=""429.62763""","=""0.00007""","=""4""","=""3.2e+06""",D,"=""24940.594""","=""48210.018""","=""3d4.4s2""","=""a 3F""","=""2""","=""3d4.(3F1).4s.4p.(3P*)""","=""3D*""","=""1""",5,3,,"=""T3963""","=""L14866""",
Cr,1,"=""429.66130""","=""0.00012""","=""429.66127""","=""0.00006""","=""9""","=""2.8e+06""",D,"=""31049.2155""","=""54316.818""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""z 3K*""","=""6""",13,13,,"=""T3963""","=""L14866""",
Cr,1,"=""429.70466""","=""0.00005""","=""429.704668""","=""0.000024""","=""37""","=""4.8e+06""",D,"=""21847.8349""","=""45113.0874""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""v 5P*""","=""3""",5,7,,"=""T3963""","=""L14866""",
Cr,1,"=""429.77325""","=""0.00004""","=""429.77324""","=""0.00004""","=""150""","=""4.9e+07""",D,"=""31055.2777""","=""54316.818""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2I).4p""","=""z 3K*""","=""6""",11,13,,"=""T1621n""","=""L14866""",
Cr,1,"=""429.8048""","=""0.002""","=""429.80355""","=""0.00018""","=""10""","=""2.6e+07""",D,"=""37244.011""","=""60503.911""","=""3d5.(2G2).4s""","=""c 3G""","=""4""","=""3d5.(2G1).4p""","=""s 3G*""","=""4""",9,9,,"=""T3963""","=""L808""",
Cr,1,"=""429.97015""","=""0.00007""","=""429.970132""","=""0.000022""","=""17""","=""6.1e+06""",D,"=""23386.3419""","=""46637.2307""","=""3d5.(6S).4p""","=""z 7P*""","=""3""","=""3d4.4s.5s""","=""f 7D""","=""3""",7,7,,"=""T3963""","=""L14866""",
Cr,1,"=""430.05025""","=""0.00005""","=""430.05023""","=""0.00003""","=""62""","=""1.9e+07""",D,"=""27703.7743""","=""50950.3326""","=""3d4.4s2""","=""b 3G""","=""4""","=""3d4.(3G).4s.4p.(3P*)""","=""w 3F*""","=""3""",9,7,,"=""T3963""","=""L14866""",
Cr,1,"=""430.11744""","=""0.00005""","=""430.11743""","=""0.00003""","=""80""","=""2.6e+07""",D,"=""27816.7783""","=""51059.7045""","=""3d4.4s2""","=""b 3G""","=""5""","=""3d4.(3G).4s.4p.(3P*)""","=""w 3F*""","=""4""",11,9,,"=""T3963""","=""L14866""",
Cr,1,"=""430.2784""","=""0.002""","=""430.27352""","=""0.00022""","=""15""","=""2.5e+07""",D,"=""37233.423""","=""60467.918""","=""3d5.(2G2).4s""","=""c 3G""","=""5""","=""3d5.(2G1).4p""","=""s 3G*""","=""5""",11,11,,"=""T3963""","=""L808""",
Cr,1,"=""430.54379""","=""0.00007""","=""430.543673""","=""0.000024""","=""17""","=""7.6e+06""",D,"=""23305.0026""","=""46524.9187""","=""3d5.(6S).4p""","=""z 7P*""","=""2""","=""3d4.4s.5s""","=""f 7D""","=""2""",5,5,,"=""T1621n""","=""L14866""",
Cr,1,"=""430.76663""","=""0.00015""","=""430.76684""","=""0.00009""","=""5""","=""8.2e+06""",D,"=""37233.423""","=""60441.310""","=""3d5.(2G2).4s""","=""c 3G""","=""5""","=""3d5.(2H).4p""","=""x 1I*""","=""6""",11,13,,"=""T3963""","=""L14866""",
Cr,1,"=""430.973""","=""0.003""","=""430.9717""","=""0.0007""","=""8""","=""1.7e+07""",D,"=""33935.613""","=""57132.47""","=""3d4.4s2""","=""c 3D""","=""2""","=""3d4.(1S1).4s.4p.(3P*)""","=""u 3P*""","=""1""",5,3,,"=""T3963""","=""L808""",
Cr,1,"=""431.24674""","=""0.00007""","=""431.24675""","=""0.00003""","=""20""","=""1.7e+06""",D,"=""25106.2953""","=""48288.3556""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d4.(3H).4s.4p.(3P*)""","=""y 3H*""","=""4""",7,9,,"=""T3963""","=""L14866""",
Cr,1,"=""431.7901""","=""0.0004""","=""431.7901""","=""0.0004""","=""15""","=""1.1e+07""",D,"=""33934.757""","=""57087.645""","=""3d4.4s2""","=""c 3D""","=""3""","=""3d4.(1S1).4s.4p.(3P*)""","=""u 3P*""","=""2""",7,5,,"=""T3963""","=""L9190""",
Cr,1,"=""431.96295""","=""0.00008""","=""431.96293""","=""0.00003""","=""15""","=""1.8e+07""",D,"=""23305.0026""","=""46448.6289""","=""3d5.(6S).4p""","=""z 7P*""","=""2""","=""3d4.4s.5s""","=""f 7D""","=""1""",5,3,,"=""T1621n""","=""L14866""",
Cr,1,"=""432.12362""","=""0.00007""","=""432.12355""","=""0.00003""","=""16""","=""3.4e+06""",D,"=""23163.2205""","=""46298.2442""","=""3d4.4s2""","=""a 3P""","=""0""","=""3d4.(3F1).4s.4p.(3P*)""","=""w 5D*""","=""1""",1,3,,"=""T3963""","=""L14866""",
Cr,1,"=""432.16145""","=""0.00005""","=""432.16143""","=""0.00003""","=""34""","=""1.7e+06""",D,"=""25177.3539""","=""48310.3500""","=""3d4.4s2""","=""a 3F""","=""4""","=""3d4.(3H).4s.4p.(3P*)""","=""y 3H*""","=""5""",9,11,,"=""T3963""","=""L14866""",
Cr,1,"=""432.50613""","=""0.00004""","=""432.506125""","=""0.000024""","=""100""","=""1.4e+07""",D,"=""23933.8561""","=""47048.4161""","=""3d4.4s2""","=""a 3H""","=""4""","=""3d5.(4G).4p""","=""y 3G*""","=""3""",9,7,,"=""T3963""","=""L14866""",
Cr,1,"=""432.56262""","=""0.00015""","=""432.56252""","=""0.00006""","=""5""","=""2.8e+06""",D,"=""25106.2953""","=""48217.842""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d4.(3F1).4s.4p.(3P*)""","=""3D*""","=""2""",7,5,,"=""T3963""","=""L14866""",
Cr,1,"=""433.076""","=""0.003""","=""433.07639""","=""0.00003""","=""3""","=""1.4e+06""",D,"=""24833.7957""","=""47917.9197""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(4G).4p""","=""u 5F*""","=""2""",7,5,,"=""T3963""","=""L808""",
Cr,1,"=""433.25557""","=""0.00014""","=""433.25553""","=""0.00008""","=""7""","=""2.1e+06""",D,"=""25177.3539""","=""48251.933""","=""3d4.4s2""","=""a 3F""","=""4""","=""3d4.(3F1).4s.4p.(3P*)""","=""3D*""","=""3""",9,7,,"=""T3963""","=""L14866""",
Cr,1,"=""433.725""","=""0.006""","=""433.7168""","=""0.0008""","=""10w""","=""2.0e+07""",D,"=""33935.613""","=""56985.65""","=""3d4.4s2""","=""c 3D""","=""2""","=""3d4.(3F1).4s.4p.(1P*)""","=""3G*""","=""3""",5,7,,"=""T3963""","=""L808""",
