element,ion_stage,species,wavelength_nm,observed_nm,ritz_nm,wavelength_medium,intensity,intensity_raw,Aki,accuracy,Ei_cm-1,Ek_cm-1,conf_i,term_i,J_i,conf_k,term_k,J_k
Li,1,Li I,234.015,234.015,234.0154,air,,*,134000.0,B',0.00,42719.14,1s2.2s,2S,1/2,1s2.12p,2P*,3/2
Li,1,Li I,234.015,234.015,234.0154,air,,*,134000.0,B',0.00,42719.14,1s2.2s,2S,1/2,1s2.12p,2P*,1/2
Li,1,Li I,234.822,234.822,234.84,air,,*,165000.0,B',0.00,42569.1,1s2.2s,2S,1/2,1s2.11p,2P*,3/2
Li,1,Li I,234.822,234.822,234.84,air,,*,165000.0,B',0.00,42569.1,1s2.2s,2S,1/2,1s2.11p,2P*,1/2
Li,1,Li I,235.893,235.893,235.8929,air,,*,209000.0,B',0.00,42379.16,1s2.2s,2S,1/2,1s2.10p,2P*,3/2
Li,1,Li I,235.893,235.893,235.8929,air,,*,209000.0,B',0.00,42379.16,1s2.2s,2S,1/2,1s2.10p,2P*,1/2
Li,2,Li II,235.82,,235.82,air,,,7955100.0,AAA,[558777.01],[601169],1s.3s,1S,0,1s.7p,1P*,1
Li,1,Li I,237.354,237.354,237.3542,air,,*,191800.0,AA,0.00,42118.27,1s2.2s,2S,1/2,1s2.9p,2P*,3/2
Li,1,Li I,237.354,237.354,237.3542,air,,*,191700.0,AA,0.00,42118.27,1s2.2s,2S,1/2,1s2.9p,2P*,1/2
Li,1,Li I,239.439,239.439,239.4387,air,1.0,1*,266400.0,AA,0.00,41751.63,1s2.2s,2S,1/2,1s2.8p,2P*,3/2
Li,1,Li I,239.439,239.439,239.4387,air,1.0,1*,266400.0,AA,0.00,41751.63,1s2.2s,2S,1/2,1s2.8p,2P*,1/2
Li,2,Li II,240.233,240.233,240.23,air,,*,14799000.0,AAA,[559499.5],[601113.58],1s.3p,3P*,1,1s.7d,3D,2
Li,2,Li II,240.233,240.233,240.232,air,,*,8222200.0,AAA,[559499.5],[601113.19],1s.3p,3P*,1,1s.7d,3D,1
Li,2,Li II,240.233,240.233,240.232,air,,*,19734000.0,AAA,[559500.55],[601114.24],1s.3p,3P*,2,1s.7d,3D,3
Li,2,Li II,240.233,240.233,240.236,air,,*,4932800.0,AAA,[559500.55],[601113.58],1s.3p,3P*,2,1s.7d,3D,2
Li,2,Li II,240.233,240.233,240.238,air,,*,548170.0,AAA,[559500.55],[601113.19],1s.3p,3P*,2,1s.7d,3D,1
Li,2,Li II,240.233,240.233,240.2437,air,,*,10963000.0,AAA,[559501.45],[601113.19],1s.3p,3P*,0,1s.7d,3D,1
Li,1,Li I,242.543,242.543,242.5426,air,3.0,3*,382400.0,AA,0.00,41217.35,1s2.2s,2S,1/2,1s2.7p,2P*,3/2
Li,1,Li I,242.543,242.543,242.5426,air,3.0,3*,382200.0,AA,0.00,41217.35,1s2.2s,2S,1/2,1s2.7p,2P*,1/2
Li,2,Li II,242.981,242.981,242.978,air,,*,3514000.0,AAA,[559499.5],[600643.03],1s.3p,3P*,1,1s.7s,3S,1
Li,2,Li II,242.981,242.981,242.984,air,,*,5856700.0,AAA,[559500.55],[600643.03],1s.3p,3P*,2,1s.7s,3S,1
Li,2,Li II,242.981,242.981,242.9894,air,,*,1171300.0,AAA,[559501.45],[600643.03],1s.3p,3P*,0,1s.7s,3S,1
Li,1,Li I,247.506,247.506,247.5061,air,10.0,10*,573400.0,AA,0.00,40390.84,1s2.2s,2S,1/2,1s2.6p,2P*,3/2
Li,1,Li I,247.506,247.506,247.5061,air,10.0,10*,573400.0,AA,0.00,40390.84,1s2.2s,2S,1/2,1s2.6p,2P*,1/2
Li,2,Li II,250.6907,,250.6907,air,,,351300.0,AA,[561242.90],[601120.68],1s.3d,3D,3,1s.7f,1F*,3
Li,2,Li II,250.694,250.694,250.6868,air,,*,2559000.0,AA,[561242.28],[601120.68],1s.3d,3D,2,1s.7f,1F*,3
Li,2,Li II,250.694,250.694,250.694,air,,*,3028300.0,AAA,[561242.28],[601119.54],1s.3d,3D,2,1s.7f,3F*,2
Li,2,Li II,250.694,250.694,250.694,air,,*,14753000.0,AAA,[561242.28],[601119.54],1s.3d,3D,2,1s.7f,3F*,3
Li,2,Li II,250.694,250.694,250.6979,air,,*,1812600.0,AAA,[561242.90],[601119.54],1s.3d,3D,3,1s.7f,3F*,3
Li,2,Li II,250.694,250.694,250.6979,air,,*,19476000.0,AAA,[561242.90],[601119.54],1s.3d,3D,3,1s.7f,3F*,4
Li,2,Li II,250.694,250.694,250.7012,air,,*,16359000.0,AAA,[561243.43],[601119.54],1s.3d,3D,1,1s.7f,3F*,2
Li,2,Li II,250.6979,,250.6979,air,,,86554.0,AAA,[561242.90],[601119.54],1s.3d,3D,3,1s.7f,3F*,2
Li,2,Li II,250.878,250.878,250.8785,air,,*,16484000.0,AAA,[561272.75],[601120.68],1s.3d,1D,2,1s.7f,1F*,3
Li,2,Li II,250.878,250.878,250.8857,air,,*,2893000.0,AA,[561272.75],[601119.54],1s.3d,1D,2,1s.7f,3F*,3
Li,2,Li II,250.8857,,250.8857,air,,,1089.0,AA,[561272.75],[601119.54],1s.3d,1D,2,1s.7f,3F*,2
Li,2,Li II,250.57,,250.57,air,,,622350.0,AAA,[561272.75],[601169],1s.3d,1D,2,1s.7p,1P*,1
Li,2,Li II,253.949,253.949,253.9487,air,,,17886000.0,AAA,[561751.95],[601118.15],1s.3p,1P*,1,1s.7d,1D,2
Li,2,Li II,255.17,255.17,255.17,air,24.0,24,8487200.0,AAA,[561751.95],[600929.7],1s.3p,1P*,1,1s.7s,1S,0
Li,2,Li II,255.6474,,255.6474,air,,,53.17,AA,[558777.01],[597881.65],1s.3s,1S,0,1s.6d,1D,2
Li,2,Li II,255.9,255.9,255.29,air,,,12342000.0,AAA,[558777.01],[597936.4],1s.3s,1S,0,1s.6p,1P*,1
Li,1,Li I,256.231,256.231,256.2312,air,15.0,15*,879900.0,AA,0.00,39015.56,1s2.2s,2S,1/2,1s2.5p,2P*,3/2
Li,1,Li I,256.231,256.231,256.2312,air,15.0,15*,900100.0,AA,0.00,39015.56,1s2.2s,2S,1/2,1s2.5p,2P*,1/2
Li,2,Li II,260.505,,260.505,air,,,23813000.0,AAA,[559499.5],[597875.07],1s.3p,3P*,1,1s.6d,3D,2
Li,2,Li II,260.508,260.508,260.507,air,,*,13230000.0,AAA,[559499.5],[597874.68],1s.3p,3P*,1,1s.6d,3D,1
Li,2,Li II,260.508,260.508,260.507,air,,*,31753000.0,AAA,[559500.55],[597875.73],1s.3p,3P*,2,1s.6d,3D,3
Li,2,Li II,260.512,,260.512,air,,,7937000.0,AAA,[559500.55],[597875.07],1s.3p,3P*,2,1s.6d,3D,2
Li,2,Li II,260.514,,260.514,air,,,882020.0,AAA,[559500.55],[597874.68],1s.3p,3P*,2,1s.6d,3D,1
Li,2,Li II,260.5205,,260.5205,air,,,17640000.0,AAA,[559501.45],[597874.68],1s.3p,3P*,0,1s.6d,3D,1
